xAxis.x,xAxis.y,yAxis.x,yAxis.y,zAxis.x,zAxis.y
40.6,-62.4,40.6,-57.200005,40.6,-56.0
40.8,-61.6,40.8,-56.4,40.8,-55.6
41.0,-65.200005,41.0,-56.4,41.0,-54.8
41.2,-68.4,41.2,-54.8,41.2,-54.8
41.4,-68.4,41.4,-54.8,41.4,-54.8
41.600002,-69.2,41.600002,-54.4,41.600002,-53.2
41.800003,-69.6,41.800003,-55.199997,41.800003,-50.800003
42.0,-71.200005,42.0,-55.6,42.0,-51.2
42.2,-74.8,42.2,-55.199997,42.2,-51.6
42.399998,-74.8,42.399998,-55.199997,42.399998,-51.6
42.6,-76.8,42.6,-55.199997,42.6,-52.0
42.8,-77.600006,42.8,-55.6,42.8,-51.6
43.0,-78.0,43.0,-56.0,43.0,-51.2
43.2,-80.4,43.2,-53.2,43.2,-50.0
43.399998,-80.4,43.399998,-53.2,43.399998,-50.0
43.6,-82.0,43.6,-53.2,43.6,-51.6
43.8,-83.200005,43.8,-54.000004,43.8,-52.0
44.0,-84.0,44.0,-55.199997,44.0,-50.4
44.2,-85.2,44.2,-55.6,44.2,-50.800003
44.4,-85.2,44.4,-55.6,44.4,-50.800003
44.600002,-86.0,44.600002,-55.6,44.600002,-51.2
44.800003,-86.0,44.800003,-57.200005,44.800003,-50.4
45.0,-87.2,45.0,-57.200005,45.0,-49.2
45.2,-87.6,45.2,-55.6,45.2,-47.600002
45.4,-87.6,45.4,-55.6,45.4,-47.600002
45.6,-86.799995,45.6,-56.0,45.6,-48.4
45.8,-86.799995,45.8,-55.199997,45.8,-50.4
46.0,-86.0,46.0,-54.4,46.0,-51.2
46.2,-84.799995,46.2,-55.6,46.2,-51.6
46.399998,-84.799995,46.399998,-55.6,46.399998,-51.6
46.6,-84.4,46.6,-56.800003,46.6,-52.399998
46.8,-80.8,46.8,-57.200005,46.8,-54.000004
47.0,-75.2,47.0,-56.0,47.0,-55.199997
47.2,-71.200005,47.2,-54.8,47.2,-59.2
47.4,-71.200005,47.4,-54.8,47.4,-59.2
47.600002,-68.4,47.600002,-52.0,47.600002,-64.4
47.8,-64.4,47.8,-50.0,47.8,-67.2
48.0,-58.8,48.0,-50.0,48.0,-66.399994
48.2,-54.8,48.2,-49.6,48.2,-68.8
48.4,-54.8,48.4,-49.6,48.4,-68.8
48.6,-52.8,48.6,-50.800003,48.6,-70.8
48.8,-51.6,48.8,-51.6,48.8,-73.2
49.0,-51.2,49.0,-51.6,49.0,-75.6
49.2,-48.4,49.2,-51.2,49.2,-75.2
49.399998,-48.4,49.399998,-51.2,49.399998,-75.2
49.6,-46.8,49.6,-51.6,49.6,-76.8
49.8,-44.0,49.8,-52.399998,49.8,-78.0
50.0,-42.399998,50.0,-54.4,50.0,-79.2
50.199997,-42.8,50.199997,-54.8,50.199997,-80.8
50.4,-42.8,50.4,-54.8,50.4,-80.8
50.6,-42.399998,50.6,-54.000004,50.6,-81.6
50.800003,-42.0,50.800003,-54.4,50.800003,-81.6
51.0,-42.0,51.0,-54.8,51.0,-81.2
51.2,-42.0,51.2,-55.199997,51.2,-81.6
51.4,-42.0,51.4,-55.199997,51.4,-81.6
51.6,-41.600002,51.6,-55.6,51.6,-81.6
51.8,-41.2,51.8,-56.0,51.8,-81.6
52.0,-41.2,52.0,-56.4,52.0,-81.2
52.2,-41.2,52.2,-56.4,52.2,-81.2
52.399998,-41.2,52.399998,-56.4,52.399998,-81.2
52.600002,-42.399998,52.600002,-57.200005,52.600002,-81.2
52.8,-42.8,52.8,-57.6,52.8,-81.2
52.999996,-43.2,52.999996,-57.200005,52.999996,-80.8
53.2,-43.2,53.2,-58.0,53.2,-80.8
53.399998,-43.2,53.399998,-58.0,53.399998,-80.8
53.600002,-43.6,53.600002,-58.0,53.600002,-80.4
53.8,-43.2,53.8,-58.0,53.8,-80.4
54.000004,-44.0,54.000004,-58.399998,54.000004,-80.8
54.2,-44.0,54.2,-58.399998,54.2,-80.4
54.4,-44.0,54.4,-58.399998,54.4,-80.4
54.6,-44.4,54.6,-58.0,54.6,-80.8
54.8,-44.4,54.8,-58.0,54.8,-80.8
55.0,-44.4,55.0,-57.6,55.0,-80.4
55.199997,-44.0,55.199997,-58.0,55.199997,-80.0
55.4,-44.0,55.4,-58.0,55.4,-80.0
55.6,-44.4,55.6,-58.0,55.6,-80.0
55.800003,-44.4,55.800003,-58.399998,55.800003,-80.4
56.0,-44.800003,56.0,-58.399998,56.0,-80.4
56.199997,-44.4,56.199997,-58.0,56.199997,-80.4
56.4,-44.4,56.4,-58.0,56.4,-80.4
56.6,-44.800003,56.6,-58.0,56.6,-80.4
56.800003,-44.4,56.800003,-58.0,56.800003,-80.4
57.0,-44.4,57.0,-58.0,57.0,-80.0
57.200005,-44.4,57.200005,-58.0,57.200005,-80.0
57.4,-44.0,57.4,-58.0,57.4,-80.0
57.6,-44.4,57.6,-58.0,57.6,-80.0
57.8,-44.4,57.8,-57.6,57.8,-80.4
58.0,-44.0,58.0,-57.6,58.0,-80.4
58.2,-44.0,58.2,-57.6,58.2,-80.4
58.399998,-44.0,58.399998,-58.0,58.399998,-80.4
58.600002,-44.0,58.600002,-58.0,58.600002,-80.4
58.8,-44.0,58.8,-58.0,58.8,-80.4
58.999996,-44.0,58.999996,-58.0,58.999996,-80.4
59.2,-44.0,59.2,-58.0,59.2,-80.4
59.399998,-44.0,59.399998,-58.0,59.399998,-80.0
59.600002,-44.0,59.600002,-58.0,59.600002,-80.0
59.8,-44.4,59.8,-58.0,59.8,-80.0
60.000004,-44.0,60.000004,-58.0,60.000004,-80.0
60.2,-44.0,60.2,-58.0,60.2,-80.4
60.399998,-44.0,60.399998,-58.0,60.399998,-80.4
60.600002,-44.4,60.600002,-58.399998,60.600002,-80.0
60.8,-44.800003,60.8,-58.399998,60.8,-80.0
61.0,-44.4,61.0,-58.399998,61.0,-80.0
61.199997,-44.4,61.199997,-58.399998,61.199997,-80.0
61.4,-44.4,61.4,-58.399998,61.4,-80.0
61.6,-44.4,61.6,-58.0,61.6,-80.0
61.799995,-44.800003,61.799995,-58.0,61.799995,-79.6
62.0,-44.800003,62.0,-58.0,62.0,-80.0
62.199997,-44.800003,62.199997,-58.0,62.199997,-80.0
62.4,-44.800003,62.4,-58.0,62.4,-80.0
62.6,-44.4,62.6,-58.399998,62.6,-80.0
62.800003,-44.4,62.800003,-58.0,62.800003,-80.4
63.0,-44.4,63.0,-58.0,63.0,-80.4
63.200005,-44.4,63.200005,-58.0,63.200005,-80.4
63.4,-44.0,63.4,-58.0,63.4,-80.0
63.6,-44.0,63.6,-57.6,63.6,-80.4
63.800003,-44.0,63.800003,-57.6,63.800003,-80.0
64.0,-43.6,64.0,-57.6,64.0,-80.4
