xAxis.x,xAxis.y,yAxis.x,yAxis.y,zAxis.x,zAxis.y
94.8,-67.83969,94.8,-62.561096,94.8,-34.408604
95.399994,-69.59922,95.399994,-66.47117,95.399994,-35.777126
96.0,-68.621704,96.0,-68.621704,96.0,-39.100685
96.6,-68.035194,96.6,-69.59922,96.6,-47.116325
97.2,-67.64419,97.2,-69.01271,97.2,-50.43988
97.8,-66.275665,97.8,-67.83969,97.8,-54.15445
98.4,-65.88466,98.4,-67.448685,98.4,-58.064514
99.00001,-65.689156,99.00001,-67.25318,99.00001,-60.801567
99.6,-67.25318,99.6,-62.7566,99.6,-61.58358
100.2,-68.035194,100.2,-61.388077,100.2,-62.17009
100.799995,-68.621704,100.799995,-59.628548,100.799995,-62.952103
101.4,-73.509285,101.4,-57.86901,101.4,-63.734116
102.0,-73.70479,102.0,-56.10948,102.0,-63.92962
102.600006,-71.94526,102.600006,-54.545456,102.600006,-64.320625
103.200005,-71.163246,103.200005,-53.763443,103.200005,-65.88466
103.799995,-72.53177,103.799995,-53.958946,103.799995,-66.862175
104.399994,-74.87781,104.399994,-50.635384,104.399994,-66.862175
105.0,-74.095795,105.0,-48.875854,105.0,-66.66667
105.6,-73.11828,105.6,-48.289345,105.6,-66.47117
106.2,-69.59922,106.2,-47.31183,106.2,-65.689156
106.8,-71.163246,106.8,-48.68035,106.8,-67.25318
107.4,-75.07331,107.4,-48.68035,107.4,-68.81721
108.00001,-73.11828,108.00001,-47.116325,108.00001,-68.4262
108.6,-73.90029,108.6,-46.334312,108.6,-69.01271
109.2,-74.4868,109.2,-44.965786,109.2,-69.79472
109.799995,-73.509285,109.799995,-44.965786,109.799995,-69.79472
110.4,-73.70479,110.4,-45.747803,110.4,-70.57674
111.0,-74.682304,111.0,-46.13881,111.0,-70.18573
111.600006,-75.65982,111.600006,-46.334312,111.600006,-69.59922
112.200005,-75.07331,112.200005,-45.356796,112.200005,-69.59922
112.799995,-74.682304,112.799995,-45.943306,112.799995,-69.40372
113.399994,-73.90029,113.399994,-46.72532,113.399994,-69.99023
114.0,-73.70479,114.0,-48.289345,114.0,-70.57674
114.6,-74.4868,114.6,-49.657867,114.6,-70.18573
115.200005,-74.2913,115.200005,-49.85337,115.200005,-69.40372
115.8,-74.095795,115.8,-51.02639,115.8,-69.20821
116.4,-74.095795,116.4,-52.19941,116.4,-68.81721
116.99999,-73.509285,116.99999,-52.981422,116.99999,-69.40372
117.6,-73.31378,117.6,-53.372437,117.6,-69.20821
118.2,-73.70479,118.2,-53.958946,118.2,-68.4262
118.8,-73.509285,118.8,-55.91398,118.8,-68.4262
119.4,-73.90029,119.4,-57.673508,119.4,-68.2307
120.0,-73.70479,120.0,-58.064514,120.0,-67.83969
120.600006,-74.095795,120.600006,-59.04203,120.600006,-67.448685
121.200005,-74.095795,121.200005,-59.237534,121.200005,-66.862175
121.799995,-74.095795,121.799995,-58.846527,121.799995,-66.275665
122.399994,-73.70479,122.399994,-60.606064,122.399994,-66.66667
123.0,-73.11828,123.0,-61.388077,123.0,-67.448685
123.6,-72.53177,123.6,-62.17009,123.6,-68.2307
124.200005,-72.14076,124.200005,-62.17009,124.200005,-68.2307
124.8,-72.53177,124.8,-62.365593,124.8,-67.83969
125.4,-72.72727,125.4,-62.952103,125.4,-67.448685
125.99999,-72.53177,125.99999,-63.92962,125.99999,-67.64419
126.6,-71.94526,126.6,-65.29814,126.6,-68.2307
127.2,-69.59922,127.2,-66.08016,127.2,-69.99023
127.8,-69.01271,127.8,-65.88466,127.8,-70.77224
128.4,-68.2307,128.4,-65.10264,128.4,-71.55425
129.0,-67.64419,129.0,-64.12512,129.0,-71.94526
129.6,-67.448685,129.6,-62.7566,129.6,-71.55425
130.2,-67.25318,130.2,-61.192574,130.2,-72.53177
130.8,-63.34311,130.8,-61.974586,130.8,-73.509285
131.4,-51.6129,131.4,-62.7566,131.4,-74.87781
132.0,-16.813295,132.0,-58.260017,132.0,-89.14956
132.6,-0.78201365,132.6,-51.417397,132.6,-129.81427
133.2,-0.78201365,133.2,-29.521015,133.2,-130.00977
133.8,-0.78201365,133.8,-3.5190616,133.8,-129.81427
134.40001,-1.1730205,134.40001,-0.9775171,134.40001,-123.94917
135.0,-4.8875856,135.0,-0.9775171,135.0,-61.388077
135.59999,-25.80645,135.59999,-0.9775171,135.59999,-40.66471
136.2,-60.019554,136.2,-0.9775171,136.2,-19.941349
136.8,-59.04203,136.8,-0.78201365,136.8,-20.918865
137.4,-59.04203,137.4,-0.78201365,137.4,-23.069405
138.0,-59.82405,138.0,-14.858261,138.0,-27.95699
138.6,-62.365593,138.6,-32.258064,138.6,-28.347996
139.2,-68.035194,139.2,-46.529816,139.2,-27.174976
139.8,-73.509285,139.8,-61.58358,139.8,-29.716522
140.4,-71.94526,140.4,-65.493645,140.4,-35.38612
141.0,-69.20821,141.0,-67.448685,141.0,-40.860214
141.6,-67.05768,141.6,-68.621704,141.6,-44.770283
142.2,-64.907135,142.2,-71.749756,142.2,-52.78592
142.8,-64.907135,142.8,-71.749756,142.8,-52.78592
143.4,-65.29814,143.4,-72.336266,143.4,-57.86901
144.0,-65.689156,144.0,-71.749756,144.0,-59.04203
144.59999,-66.275665,144.59999,-70.96774,144.59999,-60.41056
145.2,-68.035194,145.2,-67.83969,145.2,-62.17009
145.8,-69.40372,145.8,-66.275665,145.8,-62.7566
146.40001,-70.38123,146.40001,-64.12512,146.40001,-63.34311
147.0,-71.163246,147.0,-61.779083,147.0,-63.92962
147.6,-70.77224,147.6,-59.237534,147.6,-64.320625
148.2,-70.96774,148.2,-54.349953,148.2,-65.10264
148.8,-73.31378,148.8,-53.56794,148.8,-65.29814
149.4,-75.268814,149.4,-52.78592,149.4,-64.907135
150.0,-75.268814,150.0,-50.830887,150.0,-64.51613
150.59999,-73.31378,150.59999,-49.657867,150.59999,-64.51613
151.2,-74.2913,151.2,-51.417397,151.2,-68.4262
151.79999,-75.268814,151.79999,-50.048874,151.79999,-68.81721
152.40001,-75.268814,152.40001,-47.31183,152.40001,-67.64419
153.0,-72.922775,153.0,-45.943306,153.0,-68.621704
153.6,-71.163246,153.6,-47.702835,153.6,-69.99023
154.2,-71.55425,154.2,-49.657867,154.2,-70.96774
154.79999,-72.53177,154.79999,-50.048874,154.79999,-71.163246
155.40001,-73.509285,155.40001,-48.484848,155.40001,-70.57674
156.0,-73.70479,156.0,-47.31183,156.0,-72.14076
156.6,-72.336266,156.6,-47.31183,156.6,-73.11828
157.2,-71.35875,157.2,-46.920822,157.2,-73.90029
157.8,-71.35875,157.8,-46.13881,157.8,-74.2913
158.4,-73.31378,158.4,-44.965786,158.4,-73.31378
158.99998,-74.4868,158.99998,-44.965786,158.99998,-72.14076
159.6,-74.682304,159.6,-44.57478,159.6,-71.94526
160.2,-74.4868,160.2,-44.183773,160.2,-72.14076
160.8,-73.11828,160.8,-45.356796,160.8,-73.11828
161.4,-72.53177,161.4,-46.13881,161.4,-73.11828
162.0,-72.922775,162.0,-46.529816,162.0,-72.336266
162.6,-73.11828,162.6,-46.72532,162.6,-71.749756
163.20001,-72.53177,163.20001,-47.89834,163.20001,-71.94526
163.8,-72.336266,163.8,-49.462364,163.8,-72.14076
164.4,-71.94526,164.4,-50.244377,164.4,-71.94526
165.0,-71.749756,165.0,-50.43988,165.0,-71.749756
165.59999,-71.749756,165.59999,-51.6129,165.59999,-71.94526
166.20001,-71.749756,166.20001,-52.003906,166.20001,-71.55425
166.8,-71.94526,166.8,-52.78592,166.8,-70.96774
167.40001,-72.336266,167.40001,-53.372437,167.40001,-70.57674
168.0,-72.336266,168.0,-54.74096,168.0,-69.79472
168.59999,-72.14076,168.59999,-57.086998,168.59999,-69.79472
169.2,-71.94526,169.2,-60.41056,169.2,-70.77224
169.79999,-72.14076,169.79999,-60.019554,169.79999,-70.77224
170.40001,-72.14076,170.40001,-59.628548,170.40001,-70.57674
171.0,-71.55425,171.0,-61.388077,171.0,-71.163246
171.6,-71.35875,171.6,-62.365593,171.6,-71.163246
172.2,-71.55425,172.2,-62.561096,172.2,-70.38123
172.79999,-71.55425,172.79999,-63.538612,172.79999,-69.59922
173.40001,-70.96774,173.40001,-65.29814,173.40001,-69.59922
174.0,-69.59922,174.0,-66.66667,174.0,-71.163246
174.6,-69.01271,174.6,-65.493645,174.6,-71.749756
175.2,-68.621704,175.2,-64.71163,175.2,-72.14076
175.8,-68.2307,175.8,-65.10264,175.8,-71.35875
176.4,-68.4262,176.4,-65.29814,176.4,-70.77224
176.99998,-69.59922,176.99998,-62.7566,176.99998,-69.20821
177.6,-69.20821,177.6,-58.846527,177.6,-66.862175
178.2,-65.493645,178.2,-58.45552,178.2,-64.51613
178.8,-2.9325514,178.8,-51.02639,178.8,-111.632454
179.4,-0.9775171,179.4,-43.98827,179.4,-129.03226
180.0,-0.9775171,180.0,-40.469208,180.0,-130.00977
180.6,-0.9775171,180.6,-3.1280546,180.6,-129.81427
181.2,-1.1730205,181.2,-1.1730205,181.2,-121.40763
181.8,-8.602151,181.8,-0.78201365,181.8,-43.98827
182.4,-23.655914,182.4,-0.9775171,182.4,-34.995113
183.0,-42.033234,183.0,-0.9775171,183.0,-42.81525
183.59999,-48.09384,183.59999,-0.9775171,183.59999,-34.79961
