xAxis.x,xAxis.y,yAxis.x,yAxis.y,zAxis.x,zAxis.y
75.0,-105.57184,75.0,-107.91789,75.0,-116.12903
75.6,-104.00781,75.6,-108.5044,75.6,-116.12903
76.200005,-102.44379,76.200005,-109.286415,76.200005,-115.73802
76.8,-101.27077,76.8,-109.872925,76.8,-115.933525
77.399994,-101.27077,77.399994,-109.872925,77.399994,-115.933525
78.0,-100.684265,78.0,-110.06843,78.0,-115.933525
78.6,-100.29326,78.6,-110.459435,78.6,-116.32453
79.2,-99.511246,79.2,-111.24145,79.2,-116.71554
79.8,-97.75171,79.8,-112.41447,79.8,-116.12903
80.4,-97.75171,80.4,-112.41447,80.4,-116.12903
81.0,-96.18768,81.0,-112.41447,81.0,-115.347015
81.600006,-96.38319,81.600006,-113.78299,81.600006,-115.73802
82.2,-97.3607,82.2,-115.15151,82.2,-115.933525
82.799995,-97.3607,82.799995,-115.15151,82.799995,-115.933525
83.4,-98.142715,83.4,-114.760506,83.4,-114.95601
84.0,-98.33823,84.0,-113.39198,84.0,-114.3695
84.6,-98.72923,84.6,-112.60997,84.6,-113.58749
85.200005,-99.315735,85.200005,-112.80547,85.200005,-114.565
85.8,-99.315735,85.8,-112.80547,85.8,-114.565
86.399994,-99.511246,86.399994,-114.3695,86.399994,-114.95601
87.0,-100.29326,87.0,-114.760506,87.0,-113.58749
87.6,-100.09775,87.6,-113.78299,87.6,-113.00098
88.2,-99.315735,88.2,-111.82796,88.2,-112.41447
88.8,-99.315735,88.8,-111.82796,88.8,-112.41447
89.4,-99.511246,89.4,-111.43695,89.4,-111.045944
90.0,-99.315735,90.0,-112.41447,90.0,-111.045944
90.6,-99.511246,90.6,-113.58749,90.6,-111.43695
91.2,-98.53372,91.2,-113.97849,91.2,-111.82796
91.799995,-98.53372,91.799995,-113.97849,91.799995,-111.82796
92.4,-98.142715,92.4,-115.15151,92.4,-113.00098
93.0,-98.33823,93.0,-115.73802,93.0,-114.95601
93.6,-98.53372,93.6,-114.565,93.6,-113.78299
94.200005,-98.53372,94.200005,-114.565,94.200005,-113.78299
94.8,-97.75171,94.8,-114.3695,94.8,-114.173996
95.399994,-96.969696,95.399994,-114.95601,95.399994,-114.173996
96.0,-96.77419,96.0,-113.58749,96.0,-112.41447
96.6,-96.57869,96.6,-112.21896,96.6,-111.43695
97.2,-96.57869,97.2,-112.21896,97.2,-111.43695
97.8,-97.3607,97.8,-112.41447,97.8,-112.60997
98.4,-97.16521,98.4,-112.21896,98.4,-112.41447
99.00001,-96.38319,99.00001,-112.60997,99.00001,-113.00098
99.6,-96.38319,99.6,-113.39198,99.6,-113.78299
100.2,-96.38319,100.2,-113.39198,100.2,-113.78299
100.799995,-97.3607,100.799995,-113.97849,100.799995,-114.565
101.4,-97.55621,101.4,-112.80547,101.4,-114.173996
102.0,-95.99218,102.0,-111.24145,102.0,-113.39198
102.600006,-95.21017,102.600006,-110.65494,102.600006,-113.19648
103.200005,-95.21017,103.200005,-110.65494,103.200005,-113.19648
